State,Year,total_emissions_excluding_lucf,total_emissions_including_lucf,total_co2,total_ch4,total_n2o,total_f_gas,emission_by_energy,emission_by_industrial,emission_by_agriculture,emission_by_waste,emission_by_forestry,emission_by_bunker_fuel,emission_sub_electric,emission_sub_commercial,emission_sub_residential,emission_sub_industrial,emission_sub_transportation,emission_sub_fugitive,state_gdp,population,total_energy_use
New York,2005,248.2535476,206.2015646,213.5130989,19.5522641,8.1139351,7.3945932,213.3509218,3.4593123,7.7442548,11.7362916,-40.9522367,0.008711896,54.6599226,27.7481444,38.1818741,14.1970996,75.564783,3.7318907,959867.0,19132610.0,104194.5062
New York,2006,229.0026996,187.6078077,195.2841702,18.5049361,7.8325368,7.7122283,195.5089442,3.6012007,7.8516546,10.4815402,-41.2943736,0.020927395,46.2478326,24.6393684,31.7231649,13.8237934,76.2991394,4.1124773,999329.0,19104631.0,96716.02769
New York,2007,234.6782083,193.5201726,200.9620815,18.2787908,7.5530685,8.1131944,201.4585862,3.6891922,8.3006586,9.884501,-40.6851989,0.073119088,48.8581995,25.8705399,35.3591056,13.177411,75.2379694,4.5935228,1009642.0,19132335.0,100072.2334
New York,2008,224.6849458,184.2463644,191.283719,17.8345895,7.1830912,8.5524516,191.7795909,3.792311,8.4037674,9.4181329,-40.3813848,0.101051364,42.5220472,25.0483973,34.1845487,12.7237951,74.4008065,4.5914896,987442.0,19212436.0,98124.55806
New York,2009,206.8898073,167.7015572,174.3181665,17.0134119,6.5760984,9.0683542,175.214428,3.8551911,8.179022,8.6230037,-39.8112377,0.095101652,34.0852228,24.2675202,31.5458813,10.5709594,72.0355297,4.5486986,974078.0,19307066.0,93463.41747
New York,2010,208.1726041,169.4476047,174.685262,17.4925978,6.6383473,9.4297053,175.3091139,3.9814417,8.6467659,8.8759542,-39.0994186,0.088610122,37.6797703,23.4063235,30.4144502,9.5599599,71.6603076,4.6257987,1013251.0,19399242.0,94108.55184
New York,2011,198.5814501,159.9268424,165.5126177,17.3186112,6.1159448,9.617779,165.8874602,4.0418861,8.5409382,8.705732,-39.587052,0.072286013,33.5286697,23.4397939,29.8400649,9.869962,66.5320534,5.0567359,1024985.0,19501616.0,91091.43166
New York,2012,194.6028995,156.1201313,162.4721483,16.3267048,6.082158,9.7221128,162.8085443,4.0553915,8.7134626,7.9961517,-39.596799,0.064947614,32.0510203,20.2843485,29.1359615,9.8181554,68.9125358,5.2939495,1323400.8,19572932.0,3498479.0
New York,2013,195.5296337,158.0725181,163.5302661,15.7441437,6.6609079,9.733307,163.6606214,4.0916414,9.3583082,7.5954452,-38.1593144,0.064947614,29.8214171,21.718812,30.9362671,9.2743174,69.2428636,5.1721583,1325490.0,19624447.0,3630750.0
New York,2014,203.5223759,166.3413809,170.9370646,16.0144889,6.7268176,9.9533852,170.9624201,4.1936176,9.6814894,7.6692808,-37.2855188,0.064947614,30.3053245,21.3819833,34.1652972,8.8016348,73.5692583,5.2128213,1347559.8,19651049.0,3752506.0
New York,2015,201.8524624,164.830725,169.196873,16.0551494,6.5304174,10.1318037,169.3192578,4.2141099,9.8153047,7.5326143,-37.1763451,0.064947614,29.0039433,22.1349542,34.3160314,9.2265326,71.8449476,5.1960777,1372232.4,19654666.0,3750488.0
New York,2016,197.7983579,160.7265523,165.318596,16.1075521,6.2274874,10.1503552,165.6439811,4.0877766,9.9245834,7.4522873,-37.4985472,0.064947614,27.6149191,21.0627949,29.8093642,8.9453447,75.6100659,5.2047837,1397723.7,19633428.0,3685207.0
New York,2017,191.9192242,155.4514709,160.0901888,15.7018607,6.0905663,10.0437568,160.1783141,4.0730955,9.9089944,7.2155717,-37.0558719,0.064947614,22.0149666,21.3823709,30.4260921,8.638763,75.1052015,5.0044211,1424905.5,19589572.0,3680352.0
New York,2018,201.455838,164.9549268,169.6040572,15.6187454,6.2126254,10.02041,169.6040572,4.1000819,10.1554804,7.1033723,-36.5009112,0.064947614,24.3833888,22.4807036,35.3051055,8.8469118,75.8570103,4.5233168,1467076.8,19530351.0,3854184.0
North Carolina,1990,135.757428,95.1282699,115.0345679,11.7163024,7.4982447,0.9389985,117.544782,0.3662237,8.3661148,8.2378918,-39.5881626,0.0,47.033416,3.6027892,5.2533925,16.6100162,43.7718825,0.0,161998.0,6664016.0,51801.76287
North Carolina,1991,135.9763548,95.6364656,114.6802294,12.3906837,7.5645719,0.9219529,117.2138777,0.3606687,8.64175,8.6332552,-39.385809,0.001969048,47.8024429,3.4288156,5.3712459,16.0028153,43.3702882,0.0,162239.0,6784280.0,51293.1094
North Carolina,1992,147.6725477,108.0815805,125.3204904,13.2636185,7.7130432,0.9609501,128.1774532,0.3712194,9.0564316,8.6865018,-39.5872455,0.001161958,54.9609795,3.6579072,6.0119759,17.6651025,44.3322386,0.0,171223.0,6897214.0,53677.443
North Carolina,1993,154.954754,114.7038793,131.0304334,14.3648912,8.1623085,1.0560956,134.0610898,0.3962131,9.8432081,9.1481046,-40.5631403,0.000785179,59.6238832,3.8052298,6.3172533,16.8384408,45.9555791,0.0,176678.0,7042818.0,55927.26125
North Carolina,1994,150.9209056,111.6169344,126.0408675,15.7512341,7.9923664,1.2125728,129.164995,0.4420394,10.3665843,9.407424,-39.5830269,0.00034468,54.2801324,4.1496065,5.956445,16.093737,47.3861559,0.0,189755.0,7187398.0,56584.13863
North Carolina,1995,159.1684178,120.3658532,132.5730985,16.9821125,8.1547274,1.6503932,135.7749864,0.5808971,11.0729576,9.7460009,-39.7458303,0.00047862,57.3541265,3.9717871,6.5720086,17.1968362,49.2753492,0.0,199056.0,7344674.0,59422.871
North Carolina,1996,173.4245927,137.418357,144.8487938,18.1468965,8.6261093,1.9584405,148.123877,0.6883908,12.0284287,10.0780713,-38.5700057,0.000463299,65.3176581,4.4794773,7.5287135,17.1910035,52.067924,0.0,206757.0,7500670.0,61591.64741
North Carolina,1997,177.2660051,141.4186565,148.1761585,18.597226,8.462733,2.2444641,150.4174958,1.0929791,12.0527,10.1755945,-38.7023252,0.000668924,67.9623282,4.2835101,6.8394613,16.9016737,52.9676126,0.0,269995.0,7656825.0,61030.22603
North Carolina,1998,176.0631454,140.917444,147.1523043,18.3599592,8.3120357,2.4275984,149.3629541,1.1549372,12.0750899,9.5838739,-38.0933814,0.000438521,67.159044,4.170098,6.6423854,15.9605321,54.1440231,0.0,281665.0,7809121.0,62129.55759
North Carolina,1999,173.8383408,139.3673756,145.8295992,18.0080251,7.5493453,2.6995058,147.9629534,1.2262897,11.0919485,9.7443039,-37.4382568,0.000868951,66.4865479,3.9211189,6.3317179,15.0019329,55.1206772,0.0,303420.0,7949361.0,62361.4189
North Carolina,2000,181.912507,149.7446552,153.8014985,18.0093468,7.3307292,2.9175985,155.8315021,1.3170876,10.694147,10.1047334,-36.2287734,0.000451942,70.6843659,4.387583,7.1200647,15.5265467,56.8671816,0.0,316598.0,8081614.0,65255.51474
North Carolina,2001,177.0572144,144.711738,149.1311058,17.5654101,7.4023754,3.0509544,150.9306073,1.3688758,11.1037799,9.2545675,-36.0442155,0.000425946,68.0224612,4.3324451,6.745497,14.7839622,55.9087539,0.0,320421.0,8210122.0,63906.70737
North Carolina,2002,178.7464533,146.8481898,150.4596218,18.4228598,6.9835961,3.2150828,151.9478965,1.4268933,10.9973334,10.1640881,-35.8172811,0.000288662,70.5263759,3.859389,6.2918316,13.9580832,56.293041,0.0,324302.0,8326201.0,64472.33708
North Carolina,2003,180.561162,148.4812449,151.4724058,18.9642895,7.1890657,3.3313727,152.7492644,1.4905036,11.2091567,10.996892,-36.0733627,7.76e-05,69.7916561,4.6560884,7.1555657,13.1298411,56.995373,0.0,328019.0,8422501.0,64963.12404
North Carolina,2004,183.8591142,151.8325896,154.7168112,18.5718989,7.3343706,3.4533673,155.8914566,1.5065737,11.5543578,10.4353933,-36.2494271,0.0,70.8609299,5.0475757,7.0808766,13.3805999,58.4895375,0.0,335831.0,8553152.0,66847.72482
North Carolina,2005,187.488839,155.7274365,158.6990925,18.7273109,6.7632185,3.5860038,160.0433724,1.4864274,11.0415716,10.5690018,-36.2876403,0.000208916,74.4682234,4.8120366,6.576279,13.4141501,59.7764702,0.0,354664.0,8705407.0,67566.81996
North Carolina,2006,181.7782785,149.9502666,153.0916755,18.3721964,6.7847233,3.8002782,154.1677512,1.5531305,11.0130762,10.6602468,-35.9631062,0.000161067,71.8266909,4.395756,5.6568261,12.5721147,58.9067736,0.0,369556.0,8917270.0,66199.6925
North Carolina,2007,188.5260966,156.6539051,159.133732,18.8774752,6.7468758,4.0475578,159.9888787,1.6435299,11.4270051,10.7079238,-36.4392043,1.58e-05,77.5806306,3.9881992,5.5483564,11.8422722,60.2830647,0.0,378814.0,9118037.0,67945.19161
North Carolina,2008,183.4224745,150.3443522,153.7118371,18.7808899,6.8956439,4.3252646,154.5406462,1.6866366,11.5795773,10.8668114,-37.0149512,0.000161925,73.8756489,4.7594619,5.956272,11.0756226,58.0842487,0.0,377869.0,9309449.0,68373.13083
North Carolina,2009,165.8242623,130.1032173,136.7685905,18.4905742,6.494776,4.6104867,137.7928806,1.6465243,11.2858019,10.7128709,-37.85648,0.001195262,63.7372734,5.0138186,5.7220553,9.6107839,53.0283075,0.0,372219.0,9449566.0,64900.83069
North Carolina,2010,175.2024795,139.1488056,146.9208225,17.8188333,5.9887703,4.7808046,147.6592755,1.7542895,10.6968332,10.1895934,-38.7224024,0.000339401,72.2157709,4.8581872,6.380807,10.2790267,52.9956163,0.0,380693.0,9559048.0,67995.21277
North Carolina,2011,159.9349406,122.8671647,132.3613515,17.2838733,5.8137254,4.9087677,132.9275339,1.7938458,10.5214918,9.8206936,-38.4860295,0.000244139,61.7037602,4.1396335,5.1598466,9.9088579,51.3871856,0.0,382655.0,9651103.0,64832.08624
North Carolina,2012,152.0103418,114.0186489,125.0885769,16.2569562,5.9915858,4.9460145,125.518188,1.7996581,10.6823375,8.8646284,-38.6633692,1.79e-05,56.86546,3.9640786,4.3601971,9.5402813,50.3044826,0.0,439539.7,9749476.0,2488745.0
North Carolina,2013,156.1961559,116.7182786,129.3341181,15.6040467,6.2582878,5.0008749,129.7135809,1.8215224,10.8983142,8.2232615,-40.0602767,1.79e-05,55.6943777,4.0774073,5.1973427,10.0962579,54.2351996,0.0,445109.6,9843336.0,2537491.0
North Carolina,2014,157.6203686,117.0860713,131.5677674,13.8296607,6.5495911,5.1617972,131.8799669,1.8710194,10.9341135,6.6587681,-40.9514315,1.79e-05,57.1419647,4.6142079,5.7117559,9.6828537,54.2504525,0.0,455295.7,9932887.0,2570541.0
North Carolina,2015,151.4740852,110.6889985,125.1973242,14.6806787,6.1557478,5.2881534,125.3257474,1.908375,11.135933,6.8858963,-40.7374126,1.79e-05,51.9378406,5.052084,5.311098,9.4983302,53.0999145,0.0,469535.6,10031646.0,2535054.0
North Carolina,2016,150.8769417,110.9391476,124.8376158,14.7557357,5.8359005,5.3713675,124.9211563,1.9320577,10.9790081,6.7520081,-40.0584471,1.79e-05,51.014586,4.9765503,5.0627753,9.6025335,53.9008044,0.0,477523.8,10154788.0,2547783.0
North Carolina,2017,146.70338,106.4134051,120.5856679,14.7721,5.9382526,5.381313,120.5998479,1.9337997,11.156157,6.7557668,-40.0504582,1.79e-05,47.3991991,4.8099237,4.4820814,9.6188739,54.0479793,0.0,489026.6,10268233.0,2503747.0
North Carolina,2018,150.0670393,109.8536499,124.0248403,14.9252547,5.6729365,5.4440078,124.0248403,1.9527168,10.8886808,6.9636071,-40.2133895,1.79e-05,48.33161,4.9697871,5.4928645,9.8505949,55.0645099,0.0,501955.0,10381615.0,2616133.0
North Dakota,1990,55.6757404,53.2862427,48.0235896,2.3166385,8.1314253,0.1715318,42.069918,0.217319116,11.0039142,0.342669,-0.3657261,0.0,27.1753592,0.7837104,1.0697558,7.9930966,4.325167,1.2283182,13161.0,637685.0,7874.918274
North Dakota,1991,58.0297465,55.0112059,49.646465,2.344969,8.9863136,0.1703741,43.3719573,0.237063268,11.967477,0.3506598,-0.4119407,0.0,28.2891742,0.8120125,1.1722572,8.0744966,4.3866481,1.1013858,13118.0,635753.0,8124.520086
North Dakota,1992,59.4759146,57.58395,51.1031664,2.3707574,9.0809257,0.1725244,44.5677746,0.24895735,12.1407542,0.3566986,-0.3522139,0.0,29.402467,0.7549177,1.0525202,8.1734144,4.5921455,1.0278701,14176.0,638223.0,8282.093043
North Dakota,1993,61.7582948,62.3013033,51.6237843,2.4216878,10.7730429,0.2081863,44.9922977,0.284692673,13.9428443,0.3633605,-0.219689,0.0,29.5963899,0.8013973,1.0939606,8.0154203,4.8234547,1.0189169,13987.0,641216.0,8363.664074
North Dakota,1994,61.7526394,57.9366881,52.0811672,2.5590703,10.0534926,0.2428874,45.3658288,0.305891256,13.5129803,0.3711888,-0.4735314,0.0,29.6427909,0.8256797,1.032553,8.5830498,4.7831513,0.9936131,15045.0,644804.0,8606.336002
North Dakota,1995,62.8565733,61.9859351,52.0148466,2.6775748,10.9127682,0.3248428,45.4097239,0.382635239,14.4887044,0.3781357,-0.3064889,0.0,28.8708079,0.8346269,1.0852939,9.3362463,4.7879355,1.2046615,15325.0,647832.0,8811.939353
North Dakota,1996,63.9744973,59.6422378,53.2172079,2.6190682,11.030586,0.3766924,46.3744326,0.484635276,14.4805931,0.384599,-0.5126426,0.0,30.1515354,0.928135,1.2421944,8.4298062,4.9069541,1.1327397,16508.0,650382.0,8886.152108
North Dakota,1997,62.2263093,60.0492014,52.1640999,2.671917,10.0790428,0.4154266,45.3364369,0.730256477,13.5552178,0.3894946,-0.3800128,0.0,28.8237925,0.8997281,1.2106759,8.7024178,4.9841799,1.2425679,19389.0,649716.0,9046.975809
North Dakota,1998,61.7931448,58.3956276,52.6740499,2.5987955,9.3187022,0.4330052,45.798651,0.764508483,12.589959,0.3956037,-0.4493267,0.0,30.0015356,0.8137844,1.0082446,8.7477617,4.4798862,1.3360035,20497.0,647532.0,8747.831628
North Dakota,1999,63.6789803,59.1216189,54.4886861,2.637572,9.5233435,0.4179609,47.2290748,0.755383244,12.980734,0.4006304,-0.5245499,0.0,30.7424931,0.8237988,1.103942,8.5252626,5.2871954,1.1415262,20482.0,644259.0,9443.087963
North Dakota,2000,66.571258,58.1547785,56.7100272,2.6567129,10.4484739,0.3626543,49.1589002,0.690751497,13.912846,0.4074766,-0.7610742,0.0,31.2951205,0.8871671,1.2158543,10.1693525,5.1678023,1.1978884,21276.0,642023.0,9597.611771
North Dakota,2001,68.377827,60.9155003,57.1365393,2.7285292,11.7763801,0.3169678,49.6300984,0.503721257,15.4203792,0.4158535,-0.7128559,0.0,31.024264,0.9060322,1.2204778,10.5667088,5.57966,1.1560618,21576.0,639062.0,10248.74365
North Dakota,2002,68.4941525,59.5680764,56.9239597,2.6742457,12.2146712,0.2906686,49.3554855,0.522874166,15.8666581,0.354732,-0.798578,0.0,31.4005511,0.9352051,1.1952465,9.8209465,5.5335701,1.1046464,22657.0,638168.0,10085.97958
North Dakota,2003,68.0332415,60.1290586,56.4450087,2.579929,12.3625203,0.2981205,48.9249738,0.494093368,15.9010432,0.3413823,-0.7371874,0.0,30.9283608,0.9260403,1.2638187,9.815263,5.6045753,1.0159859,23958.0,638817.0,10072.11981
North Dakota,2004,66.0038836,58.4654945,55.1512716,2.5350358,11.5672358,0.3047828,47.8462453,0.517461901,14.9157937,0.4019085,-0.7076255,0.0,29.5889435,0.9928157,1.2619857,9.7490623,5.805733,1.0778189,24017.0,644705.0,10163.72027
North Dakota,2005,70.0101603,62.5228353,58.1719715,2.5964459,12.7568665,0.3113449,50.5256694,0.520442016,16.1019034,0.412335,-0.7209543,0.0,31.9570857,1.0451813,1.1927933,9.9642521,5.7310009,1.2666325,24670.0,646089.0,10292.38931
North Dakota,2006,68.3822575,58.8945518,55.9853792,2.7765243,12.7096887,0.3231269,48.9643023,0.553748803,16.0681451,0.4226348,-0.8308319,0.0,30.3882577,0.7710209,1.0215595,10.028263,5.6791819,1.8596404,25249.0,649422.0,10457.29535
North Dakota,2007,72.6322083,65.3694994,58.6224582,2.9905957,14.1746671,0.3384162,51.4357081,0.563432979,17.7461507,0.3977622,-0.7185426,0.0,31.0541854,1.022583,1.1094804,10.2778664,6.437706,2.2711156,26397.0,652822.0,11051.62738
North Dakota,2008,73.6719295,67.1895939,60.0336756,3.4955659,12.9283529,0.3597196,53.7044498,0.5608605,16.3889255,0.4088022,-0.6773247,0.0,31.6789504,0.9313882,1.2434402,11.0233392,5.7363511,4.2233537,28624.0,657569.0,11224.37048
North Dakota,2009,72.2321354,67.3945064,58.0709343,3.6112864,12.9863151,0.3851487,52.1484122,0.695046749,16.4304255,0.4210849,-0.5756782,0.0,31.3534509,0.8914565,1.095745,9.8109669,5.3765785,4.5565307,29497.0,664968.0,10986.58727
North Dakota,2010,75.5594448,73.0957284,58.7952147,3.7604633,15.3525104,0.4164799,53.0744753,0.760106373,18.7219686,0.4284948,-0.4509615,0.0,29.8760116,0.9057132,1.0016195,11.6956134,6.138949,4.8218467,31618.0,674363.0,12020.70232
North Dakota,2011,79.1989444,73.8968043,62.4560071,4.812647,13.6167158,0.429694,58.1287467,0.790918515,17.0089418,0.4336757,-0.6310814,0.0,28.7512257,1.2276748,1.0397726,13.5381964,7.1714633,8.3660102,34092.0,684740.0,13258.83314
North Dakota,2012,86.8940065,81.0462822,66.7813811,5.9088161,15.2714055,0.4399553,63.9540306,0.805104953,18.5752039,0.4400996,-0.6941697,0.0,29.7476341,1.1196109,0.8697267,14.2190652,8.1637407,12.1327072,51624.6,701176.0,553580.0
North Dakota,2013,93.8757511,93.2740903,69.6223425,7.0565437,17.4309244,0.4554372,68.3206903,0.828880411,20.9533872,0.4468143,-0.4170503,0.0,29.0558938,1.4579253,1.053886,15.5256491,8.5161682,15.5270273,52385.5,722036.0,596096.0
North Dakota,2014,99.8305404,101.8666815,73.1331282,8.0356999,18.2904509,0.4784554,73.2230577,0.829557513,21.7583148,0.4534658,-0.2876569,0.0,29.2372791,1.451987,1.1209504,16.5251527,9.0608201,19.0890671,56554.6,737401.0,644962.0
North Dakota,2015,95.3959914,96.3510361,70.1873544,7.372605,17.7873297,0.4928681,69.6609337,0.838721084,21.0440267,0.4598548,-0.3325743,0.0,30.1219387,1.0452026,0.9481679,15.2832489,8.3909692,16.7524051,55067.4,754066.0,612497.0
North Dakota,2016,88.2322623,85.7795882,64.5778316,6.2373486,17.8810822,0.4963672,62.6264068,0.790321243,21.313329,0.4644129,-0.5018881,0.0,29.2592581,0.9685986,0.9089713,14.0069823,7.5352377,12.3099604,51137.3,754434.0,586817.0
North Dakota,2017,91.1135918,89.1526217,66.88609,6.9093774,17.3663775,0.4951899,65.6351284,0.810725152,21.0083326,0.4691402,-0.4849763,0.0,29.3120607,1.0645411,0.958831,14.4211638,7.9729793,14.4730429,51291.2,754942.0,631766.0
North Dakota,2018,98.7904257,98.3635558,72.2034148,8.0436669,18.0466482,0.4966957,72.2034148,0.849768407,21.7473658,0.4741369,-0.4268699,0.0,30.30982,1.0847199,1.1130276,14.957178,8.464156,19.2476954,53472.8,758080.0,660959.0
Ohio,1990,286.1832497,265.6047487,238.4991105,37.4560481,13.3913157,1.5119064,251.8014492,1.3546139,12.5280509,13.574374,-20.5668303,0.0,111.1967829,10.2983308,20.5250916,40.1839158,57.9585277,26.5114651,264948.0,10864162.0,95020.82693
Ohio,1991,282.8076871,261.9550791,236.5538911,37.1561145,12.3987391,1.4825034,249.6093505,1.3428526,11.5081151,13.7419311,-21.0442256,7.08e-05,113.5645955,10.2716571,21.0829912,36.8437574,57.4493405,24.9962415,263064.0,10945762.0,94943.99342
Ohio,1992,287.8712539,267.4332449,240.7625221,37.1263395,12.9707441,1.5131278,254.1999671,1.3491386,11.7912123,13.7659593,-20.3234804,6.95e-05,115.3530217,10.8333378,22.1179689,38.2769305,56.9621373,24.931024,275324.0,11029431.0,95910.75
Ohio,1993,296.0591023,277.1689637,246.2076037,37.1450555,15.0359674,1.6138976,258.1835399,1.9846634,13.645298,14.2059025,-17.9358162,5.63e-05,118.7037002,10.8481208,22.9000431,35.9110362,59.8720715,24.8161264,277702.0,11101140.0,97299.9271
Ohio,1994,292.7057374,271.9928655,242.9592644,37.6636757,14.5598808,1.8895707,255.0604847,2.1986599,13.1025695,14.1866314,-20.5694969,2.59e-05,114.9629478,10.8392642,22.129957,36.1771242,60.5302737,25.9078114,294384.0,11152454.0,100138.8611
Ohio,1995,295.6708581,276.4559845,245.5284712,36.4162734,14.8220931,2.5151275,257.2557767,2.5647692,13.3400434,13.6331758,-18.3990491,6.4e-06,116.1915345,11.280216,22.7803966,35.3728177,61.6865151,24.8464618,304834.0,11202751.0,101872.6424
Ohio,1996,306.6674651,285.6529706,257.7011384,35.383789,13.4832469,2.9290845,269.9038775,2.8012705,11.9453356,12.6533195,-20.5945942,5.38e-06,123.7970119,12.4417369,24.0912292,35.258986,64.7502568,24.5181364,315189.0,11242827.0,104103.3845
Ohio,1997,316.2521448,296.1521605,266.9220906,35.1974418,13.1989135,3.3155794,266.1609719,8.6164472,11.5682363,12.650302,-19.0496246,5.29e-06,120.8447156,12.1445097,22.7180828,34.4427706,66.4454047,24.8364074,396947.0,11277357.0,103649.2882
Ohio,1998,314.7382068,294.2025453,264.9424713,35.0277429,13.5692991,3.5116065,263.6646688,8.8702464,12.0039693,12.5203129,-19.6993053,7.21e-06,124.0266599,10.2586286,19.1081709,33.845197,67.2094753,24.652923,410131.0,11311536.0,101130.2124
Ohio,1999,313.309019,292.2803906,264.3997675,33.86122,13.0641049,3.8517468,262.3862094,9.165569,11.5767226,12.1305928,-20.426379,3.83e-06,119.0640051,10.5734001,21.0718899,33.643541,68.8614267,23.7437362,418129.0,11335454.0,105095.3407
Ohio,2000,319.1011457,296.0455978,270.2850995,32.4394221,13.3232843,3.987631,268.0430493,9.2423477,11.8780891,11.4590393,-23.0857693,4.77e-06,125.208915,11.2231699,21.7793764,31.1202923,70.5656465,22.8931427,429017.0,11363543.0,105945.9524
Ohio,2001,310.0886371,287.6814041,259.1046205,34.9113126,14.346759,4.0608797,258.5387829,8.3694811,13.0952898,13.0836323,-22.4377218,4.6e-06,118.6755925,10.8323484,19.3017063,31.1312255,70.1671209,23.0237795,420633.0,11387404.0,99558.6408
Ohio,2002,311.9112083,288.7645956,263.2519775,34.4170126,12.2950899,4.2092294,263.703401,7.7927533,11.4034159,13.0701509,-23.4160222,1.61e-06,124.8344854,10.7900658,20.321801,29.7533015,70.4492668,21.7329613,429847.0,11407889.0,98173.64684
Ohio,2003,317.8082571,295.1199022,268.7552357,33.5019823,12.7623833,4.3281147,270.2486354,7.3110295,11.9550689,12.6833066,-22.6108886,2.8e-06,128.6976592,11.173726,21.7477788,30.3778008,70.8535433,21.0633462,433751.0,11434788.0,99865.82365
Ohio,2004,314.9627392,292.5882052,266.162712,33.016945,12.771624,4.431126,265.7383866,8.1830734,12.1440624,11.9841624,-22.2558557,0.001156439,124.4505169,11.2371017,20.4886734,29.5657763,72.3570984,22.1515111,441568.0,11452251.0,100765.6501
Ohio,2005,320.6225347,298.0192613,271.67101,33.5929148,12.3287933,4.5434402,271.4615927,8.1414744,12.0888239,11.9664077,-22.4127835,2.02e-05,133.0141574,10.6533694,20.3243579,28.6587981,71.6800431,22.4292821,444083.0,11463320.0,101539.8316
Ohio,2006,313.2318479,289.8730541,264.697138,33.8675928,11.9371344,4.7061943,264.8506016,7.8954284,11.9127859,12.1648196,-23.6742096,6.96e-06,129.2916392,9.1316712,17.0877356,29.6701002,72.145718,22.5709914,439506.0,11481213.0,97671.01607
